speaker,age,gender,speech_style,onbin,word,wFreq,mFreq,wpFreq,mpFreq,adjacent,f_pos,neutralized,wpfp,wpbp,mpfp,mpbp
KSJ060,2,M,0.303,0,0505,0.903,3.765,0,0,0,nom,0,-1.403,-2.408,-7.287,-3.654
KSJ060,2,M,0.303,1,043F,1.978,1.978,0.301,0.301,1,sfp,0,-2.812,-8.929,-2.96,-8.938
KSJ060,2,M,0.303,1,0301,1.322,2.969,0,2.583,0,sfp,0,-0.551,-3.832,-2.669,-177.89
KSJ060,2,M,0.303,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ060,2,M,0.303,1,01AF,2.267,2.969,1.176,2.583,0,sfp,0,-3.267,-7.009,-2.669,-177.89
KSJ060,2,M,0.303,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ060,2,M,0.303,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ060,2,M,0.303,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ060,2,M,0.303,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KSJ060,2,M,0.303,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ060,2,M,0.303,1,0258,2.021,2.969,0.699,2.583,0,sfp,0,-4.311,-11.156,-2.669,-177.89
KSJ060,2,M,0.303,0,0045,2.978,2.98,0.903,0.903,1,nom,0,-4.351,-6.587,-4.403,-7.516
KSJ060,2,M,0.303,1,013E,2.609,2.969,1.322,2.583,0,sfp,0,-4.774,-10.229,-2.669,-177.89
KSJ060,2,M,0.303,1,03C3,1.23,2.969,,1.724,0,nom,0,-0.75,-4.212,-4.363,-26.881
KSJ060,2,M,0.303,1,00A4,3.449,3.449,1.531,1.531,1,other.gramm,0,-3.512,-3.632,-4.503,-5.875
KSJ060,2,M,0.303,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ060,2,M,0.303,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ060,2,M,0.303,1,0519,1.204,2.969,0,2.164,0,sfp,0,-1.148,-5.026,-3.104,-126.99
KSJ060,2,M,0.303,1,027D,2.36,2.969,0.301,1.863,0,dis,0,-3.398,-5.655,-3.741,-43.972
KSJ060,2,M,0.303,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ060,2,M,0.303,0,0162,2.415,2.415,0.477,0.477,1,sfp,0,-2.46,-4.527,-4.493,-9.541
KSJ060,2,M,0.303,1,01E2,2.009,2.898,0.954,1.322,0,nom,0,-1.896,-7.763,-4.082,-11.878
KSJ060,2,M,0.303,1,02A0,2.196,2.196,0.778,0.778,1,nom,0,-2.407,-8.046,-2.446,-9.402
KSJ060,2,M,0.303,1,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KSJ060,2,M,0.303,1,0190,0.903,0.903,0.301,0.301,1,nom,0,-2.199,-10.052,-2.246,-10.028
KSJ060,2,M,0.303,0,01D8,1.301,3.765,0,1.544,0,sfp,0,-3.158,-9.482,-3.767,-54.238
KSJ060,2,M,0.303,0,0252,1.863,3.765,0.778,1.74,0,sfp,0,-4.191,-13.42,-4.692,-45.16
KSJ060,2,M,0.303,0,0274,1.756,1.756,0.699,0.699,1,dis,1,-1.123,-3.544,-1.256,-4.006
KSJ060,2,M,0.303,1,015E,2.833,2.833,1.663,1.653,1,sfp,0,-0.898,-8.662,-2.942,-17.679
KSJ060,2,M,0.303,1,0010,3.693,3.699,1.919,1.924,1,sfp,1,-3.323,-5.283,-3.365,-29.249
KSJ060,2,M,0.303,0,02C7,2.27,3.765,0.903,2.491,0,dis,1,-1.102,-3.023,-1.213,-7.956
KSJ060,2,M,0.303,0,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ060,2,M,0.303,1,04A2,0.301,0.301,0,0,1,nom,0,-0.449,-5.026,-0.433,-5.014
KSJ061,2,F,0.412,1,01AF,2.267,2.969,1.041,1.724,0,nom,0,-2.532,-6.037,-4.363,-26.881
KSJ061,2,F,0.412,0,04C0,1.204,1.204,0,0,1,dis,1,-1.728,-4.702,-1.734,-4.65
KSJ061,2,F,0.412,0,00F5,3.118,3.124,1.477,1.491,1,nom,0,-3.558,-5.694,-5.746,-12.261
KSJ061,2,F,0.412,1,0162,2.415,2.415,0,0,1,other.gramm,0,-1.954,-3.552,-1.964,-3.468
KSJ061,2,F,0.412,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KSJ061,2,F,0.412,0,0010,3.693,3.699,1.38,1.398,1,sfp,1,-1.363,-1.212,-1.362,-40.934
KSJ061,2,F,0.412,1,0010,3.693,3.699,1.447,1.491,1,sfp,0,-4.651,-6.053,-4.556,-11.691
KSJ061,2,F,0.412,0,027D,2.36,3.765,1.079,2.491,0,dis,1,-1.258,-2.998,-1.213,-7.956
KSJ061,2,F,0.412,1,022A,1.491,1.491,0.477,0.477,1,nom,0,-2.197,-8.894,-2.262,-10.154
KSJ061,2,F,0.412,0,02DF,1.968,3.765,0.477,1.505,0,other.gramm,0,-3.639,-6.604,-4.723,-8.981
KSJ061,2,F,0.412,1,044F,1.23,2.969,0,2.583,0,sfp,0,-2.416,-8.662,-2.669,-177.89
KSJ061,2,F,0.412,0,008D,1.279,2.898,0,0,0,case,0,-1.791,-4.928,-3.368,-4.913
KSJ061,2,F,0.412,0,013E,2.609,3.765,1.146,1.959,0,nom,0,-5.271,-10.37,-4.53,-28.783
KSJ061,2,F,0.412,1,0045,2.978,2.98,1.204,1.23,1,dis,0,-0.92,-1.503,-0.908,-6.395
KSJ061,2,F,0.412,0,0045,2.978,2.98,0.602,0.602,1,sfp,1,-1.28,-1.874,-1.253,-25.426
KSJ061,2,F,0.412,0,0010,3.693,3.699,1.146,1.146,1,other.gramm,0,-4.867,-4.449,-4.888,-5.369
KSJ061,2,F,0.412,0,0045,2.978,2.98,1.778,1.792,1,dis,1,-1.079,-2.304,-1.193,-24.304
KSJ061,2,F,0.412,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ061,2,F,0.412,0,04A1,1.903,1.903,0.602,0.602,1,sfp,0,-1.378,-2.983,-1.399,-4.41
KSJ061,2,F,0.412,1,0402,0.699,0.699,0.301,0.301,1,nom,0,-0.426,-4.527,-0.423,-4.527
KSJ061,2,F,0.412,1,0402,0.699,0.699,0.301,0.301,1,nom,0,-0.426,-4.527,-0.423,-4.527
KSJ061,2,F,0.412,1,013E,2.609,2.969,0.845,1.863,0,dis,0,-4.097,-5.359,-3.741,-43.972
KSJ061,2,F,0.412,1,01E2,2.009,2.898,0.845,1.898,0,sfp,0,-2.833,-7.311,-2.341,-11.922
KSJ061,2,F,0.412,1,0010,3.693,3.699,1.74,1.74,1,dis,0,-4.025,-3.09,-3.997,-14.064
KSJ061,2,F,0.412,0,0045,2.978,2.98,1.778,1.792,1,dis,1,-1.079,-2.304,-1.193,-24.304
KSJ061,2,F,0.412,1,013E,2.609,2.969,1.322,2.583,0,sfp,0,-4.774,-10.229,-2.669,-177.89
KSJ061,2,F,0.412,0,00A4,3.449,3.449,1.23,1.23,1,other.gramm,0,-2.206,-2.001,-2.213,-4.395
KSJ061,2,F,0.412,0,02C0,0.954,1.279,0,0,1,other.gramm,0,-1.625,-3.552,-1.895,-3.468
KSJ061,2,F,0.412,0,002B,2.54,2.646,1.301,1.431,1,dis,1,-1.92,-5.875,-2.073,-20.904
KSJ061,2,F,0.412,1,015E,2.833,2.833,1.663,1.653,1,sfp,0,-0.898,-8.662,-2.942,-17.679
KSJ061,2,F,0.412,0,016B,0,0,0,0,1,sfp,0,-0.449,-4.964,-0.433,-4.956
KSJ061,2,F,0.412,0,0010,3.693,3.699,1.38,1.398,1,nom,1,-1.363,-1.212,-1.362,-40.934
KSJ061,2,F,0.412,0,0010,3.693,3.699,1.908,1.908,1,sfp,0,-2.98,-5.511,-3.061,-34.9
KSJ061,2,F,0.412,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ061,2,F,0.412,0,0010,3.693,3.699,1.908,1.908,1,nom,0,-2.98,-5.511,-3.061,-34.9
KSJ061,2,F,0.412,0,0162,2.415,2.415,0.602,0.602,1,dis,1,-1.73,-3.473,-1.866,-4.294
KSJ061,2,F,0.412,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ061,2,F,0.412,1,0010,3.693,3.699,1.447,1.491,1,sfp,0,-4.651,-6.053,-4.556,-11.691
KSJ061,2,F,0.412,1,0162,2.415,2.415,1.322,1.322,1,sfp,0,-2.05,-5.8,-2.223,-9.449
KSJ061,2,F,0.412,0,031E,1.903,3.765,0.602,2.491,0,dis,1,-1.303,-3.544,-1.213,-7.956
KSJ061,2,F,0.412,0,0295,0.477,0.477,0,0,1,dis,1,-0.926,-4.702,-0.91,-4.65
KSJ061,2,F,0.412,0,0010,3.693,3.699,1.146,1.146,1,other.gramm,0,-4.867,-4.449,-4.888,-5.369
KSJ061,2,F,0.412,0,045B,0,0,0,0,1,other.gramm,0,-0.449,-3.772,-0.433,-3.765
KSJ061,2,F,0.412,0,04A1,1.903,1.903,0,0,1,other.gramm,0,-2.607,-3.772,-2.615,-3.765
KSJ061,2,F,0.412,0,028D,1.851,1.851,0.477,0.477,1,sfp,0,-2.898,-8.163,-2.905,-8.144
KSJ061,2,F,0.412,0,03E5,2.076,2.076,0.477,0.477,1,other.gramm,0,-1.734,-2.84,-1.767,-3.472
KSJ062,2,F,0.375,1,013E,2.609,2.969,1.322,2.583,0,sfp,0,-4.774,-10.229,-2.669,-177.89
KSJ062,2,F,0.375,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ062,2,F,0.375,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KSJ062,2,F,0.375,0,038D,1.544,1.58,0.903,0.903,1,nom,0,-1.656,-6.489,-1.663,-7.311
KSJ062,2,F,0.375,1,013E,2.609,2.969,0.477,1.623,0,other.gramm,0,-7.039,-10.156,-4.145,-18.329
KSJ062,2,F,0.375,1,032B,1.462,2.969,,0.778,0,dis,1,-1.294,-4.24,-3.941,-13.556
KSJ062,2,F,0.375,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ062,2,F,0.375,0,00F5,3.118,3.124,0.778,0.778,1,case,0,-4.583,-8.697,-4.654,-8.987
KSJ062,2,F,0.375,0,00AC,1.398,1.398,0.301,0.301,1,case,0,-1.344,-4.426,-1.344,-4.426
KSJ062,2,F,0.375,1,032B,1.462,2.969,0.602,2.583,0,sfp,0,-3.245,-11.562,-2.669,-177.89
KSJ062,2,F,0.375,0,034D,1.839,1.839,0.477,0.477,1,case,0,-1.621,-4.151,-1.641,-4.148
KSJ062,2,F,0.375,0,004A,2.243,2.26,0.301,0.477,1,sfp,1,-1.228,-2.543,-1.172,-4.523
KSJ062,2,F,0.375,0,0145,2.584,2.654,0.845,0.954,1,nom,0,-7.744,-11.188,-6.652,-12.857
KSJ062,2,F,0.375,1,038D,1.544,1.58,0.903,0.903,1,nom,0,-1.656,-6.489,-1.663,-7.311
KSJ062,2,F,0.375,1,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KSJ062,2,F,0.375,0,00F5,3.118,3.124,2.064,2.068,1,dis,1,-3.543,-6.659,-3.639,-30.264
KSJ062,2,F,0.375,0,00F5,3.118,3.124,2.064,2.068,1,dis,1,-3.543,-6.659,-3.639,-30.264
KSJ062,2,F,0.375,1,03B4,1.38,2.969,0.301,2.583,0,sfp,0,-0.648,-3.832,-2.669,-177.89
KSJ062,2,F,0.375,0,0010,3.693,3.699,1.38,1.398,1,sfp,1,-1.363,-1.212,-1.362,-40.934
KSJ062,2,F,0.375,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ062,2,F,0.375,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ062,2,F,0.375,0,0010,3.693,3.699,2.544,2.548,1,sfp,1,-0.954,-1.434,-1.04,-78.202
KSJ062,2,F,0.375,1,032B,1.462,2.969,,1.623,0,other.gramm,0,-1.294,-3.552,-4.145,-18.329
KSJ062,2,F,0.375,0,0258,2.021,3.765,0.477,1.959,0,nom,0,-2.632,-6.587,-4.53,-28.783
KSJ062,2,F,0.375,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KSJ062,2,F,0.375,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KSJ062,2,F,0.375,0,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KSJ062,2,F,0.375,0,008D,1.279,2.898,,,0,sfp,1,-1.705,-2.55,-1.705,-2.55
KSJ062,2,F,0.375,0,0432,1.114,3.765,0.301,1.74,0,sfp,0,-1.43,-9.053,-4.692,-45.16
KSJ062,2,F,0.375,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ062,2,F,0.375,0,03B8,0.301,3.765,0,2.491,0,dis,1,-0.75,-4.702,-1.213,-7.956
KSJ062,2,F,0.375,0,04EE,1.041,1.041,,,1,sfp,1,-1.387,-4.129,-1.387,-4.129
KSJ062,2,F,0.375,0,0406,0,3.765,,1.591,0,sfp,1,-1.41,-2.301,-1.41,-2.301
KSJ062,2,F,0.375,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ062,2,F,0.375,0,0454,0.845,3.765,,1.591,0,sfp,1,-1.41,-2.301,-1.41,-2.301
KSJ062,2,F,0.375,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ062,2,F,0.375,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ062,2,F,0.375,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ062,2,F,0.375,0,02A0,2.196,2.196,1.322,1.322,1,nom,0,-1.48,-5.492,-1.317,-14.289
KSJ065,2,M,0.256,1,0311,1.079,2.969,0,1.415,0,sfp,0,-2.834,-38.41,-2.834,-38.41
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,0,0241,2.314,2.326,1.041,1.041,1,nom,1,-1.324,-3.174,-1.341,-4.234
KSJ065,2,M,0.256,1,04C4,0.301,0.301,0.301,0.301,1,sfp,0,-0.25,-3.832,-0.247,-3.829
KSJ065,2,M,0.256,1,0092,2.963,2.969,1.799,2.583,0,sfp,0,-3.897,-8.014,-2.669,-177.89
KSJ065,2,M,0.256,0,0492,1.362,1.362,0,0,1,sfp,0,-0.926,-4.964,,
KSJ065,2,M,0.256,0,0092,2.963,3.765,1.653,2.491,0,dis,1,-1.15,-2.309,-1.213,-7.956
KSJ065,2,M,0.256,1,0191,1.114,2.969,0.301,1.415,0,sfp,0,-1.227,-4.964,-2.834,-38.41
KSJ065,2,M,0.256,1,0346,0.778,0.778,0.301,0.301,1,sfp,0,-0.25,-3.832,-0.247,-3.829
KSJ065,2,M,0.256,1,0321,2.38,2.38,1.204,1.204,1,sfp,0,-2.403,-6.323,-2.422,-9.921
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,1,031F,1.041,2.431,0,1.322,0,sfp,0,-0.75,-4.331,-2.121,-9.147
KSJ065,2,M,0.256,1,041A,0.903,0.903,0,0,1,sfp,0,-0.449,-4.331,-0.433,-4.316
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,1,013E,2.609,2.969,0.477,1.623,0,other.gramm,0,-7.039,-10.156,-4.145,-18.329
KSJ065,2,M,0.256,1,02C7,2.27,2.969,1.398,2.583,0,sfp,0,-4.013,-10.006,-2.669,-177.89
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,1,0321,2.38,2.38,1.204,1.204,1,sfp,0,-2.403,-6.323,-2.422,-9.921
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ065,2,M,0.256,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ065,2,M,0.256,1,03BE,0.778,2.969,0.301,2.583,0,sfp,0,-0.551,-3.832,-2.669,-177.89
KSJ065,2,M,0.256,0,0045,2.978,2.98,1.38,1.38,1,sfp,0,-3.061,-6.354,-3.039,-10.685
KSJ065,2,M,0.256,1,0311,1.079,2.969,0.602,2.583,0,sfp,0,-2.669,-177.89,-2.669,-177.89
KSJ065,2,M,0.256,1,01FB,1.204,2.969,0.301,2.583,0,sfp,0,-2.454,-8.662,-2.669,-177.89
KSJ065,2,M,0.256,0,00A4,3.449,3.449,2.201,2.201,1,nom,1,-1.139,-1.864,-1.157,-47.62
KSJ065,2,M,0.256,0,0010,3.693,3.699,1.919,1.924,1,sfp,0,-3.323,-5.283,-3.365,-29.249
KSJ065,2,M,0.256,0,027D,2.36,3.765,0.778,1.851,0,sfp,0,-4.395,-10.096,-3.694,-38.992
KSJ065,2,M,0.256,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KSJ066,3,M,0.135,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ066,3,M,0.135,0,0493,0,2.483,0,1.681,0,sfp,0,-0.449,-4.331,-1.674,-10.68
KSJ066,3,M,0.135,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ066,3,M,0.135,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ066,3,M,0.135,1,0249,1.279,2.483,0.845,1.681,0,sfp,0,-1.721,-7.504,-1.674,-10.68
KSJ066,3,M,0.135,1,03B7,0,2.483,0,1.681,0,sfp,0,-0.449,-4.331,-1.674,-10.68
KSJ066,3,M,0.135,1,0249,1.279,2.483,0.845,1.681,0,sfp,0,-1.721,-7.504,-1.674,-10.68
KSJ066,3,M,0.135,1,00F5,3.118,3.124,0.954,0.954,1,dis,0,-5.546,-7.047,-5.617,-7.432
KSJ066,3,M,0.135,0,04A1,1.903,1.903,0.699,0.699,1,dis,1,-0.743,-2.839,-0.784,-4.553
KSJ066,3,M,0.135,0,03C4,1,3.132,0.301,1.415,0,other.gramm,0,-0.794,-3.052,-3.421,-10.801
KSJ066,3,M,0.135,0,03C4,1,3.132,0.301,1.415,0,other.gramm,0,-0.794,-3.052,-3.421,-10.801
KSJ066,3,M,0.135,0,0069,1.778,2.898,0.301,1.041,1,sfp,0,-2.22,-4.964,-4.106,-8.514
KSJ066,3,M,0.135,1,0272,1.663,2.969,0,0.778,0,sfp,1,-1.563,-3.454,-3.715,-19.514
KSJ066,3,M,0.135,0,008E,1.886,2.636,0.778,1.462,0,dis,1,-1.051,-3.351,-2.205,-6.533
KSJ066,3,M,0.135,0,031F,1.041,2.431,0,0.477,0,sfp,0,-3.722,-9.154,-3.722,-9.154
KSJ066,3,M,0.135,0,00F5,3.118,3.124,1.176,1.176,1,sfp,0,-4.117,-8.303,-4.195,-8.48
KSJ066,3,M,0.135,1,014A,1.079,3.132,0.477,2.188,0,sfp,0,-0.45,-3.554,-2.509,-53.022
KSJ066,3,M,0.135,1,005A,1.079,3.132,0.699,2.188,0,sfp,0,-0.234,-3.271,-2.509,-53.022
KSJ066,3,M,0.135,1,004D,1.591,1.653,0,0,1,sfp,0,-1.294,-4.964,-1.387,-4.956
KSJ066,3,M,0.135,1,015E,2.833,2.833,1.041,1.041,1,sfp,0,-1.148,-4.964,-4.332,-9.497
KSJ066,3,M,0.135,0,0095,2.318,3.132,0.903,1.591,0,sfp,0,-4.198,-8.55,-4.387,-20.595
KSJ066,3,M,0.135,0,0095,2.318,3.132,0.903,1.591,0,sfp,0,-4.198,-8.55,-4.387,-20.595
KSJ066,3,M,0.135,0,0095,2.318,3.132,0.903,1.663,0,dis,1,-1.317,-3.351,-1.327,-13.731
KSJ066,3,M,0.135,1,02FA,0.602,3.132,0.477,2.188,0,sfp,0,-0.274,-3.554,-2.509,-53.022
KSJ066,3,M,0.135,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ066,3,M,0.135,0,0091,0.845,2.654,0,1.602,0,nom,1,-1.352,-4.702,-4.31,-19.574
KSJ066,3,M,0.135,1,0394,0,2.483,0,0.477,0,dis,0,-0.449,-3.135,-1.617,-2.319
KSJ066,3,M,0.135,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ066,3,M,0.135,1,0144,0.301,2.483,0,1.681,0,sfp,0,-0.449,-4.331,-1.674,-10.68
KSJ066,3,M,0.135,0,0418,1.519,1.519,0,0,1,sfp,0,-2.029,-4.741,-2.046,-4.744
KSJ066,3,M,0.135,0,014A,1.079,3.132,0,1.415,0,other.gramm,0,-2.63,-7.104,-3.421,-10.801
KSJ066,3,M,0.135,1,04FE,1.204,2.483,0.699,1.681,0,sfp,0,-0.292,-3.271,-1.674,-10.68
KSJ066,3,M,0.135,0,0241,2.314,2.326,1.114,1.114,1,other.gramm,0,-1.227,-2.147,-1.244,-4.541
KSJ066,3,M,0.135,0,03EA,0,3.132,0,1.079,0,other.gramm,0,-0.449,-3.772,-1.955,-3.348
KSJ066,3,M,0.135,0,04A4,0.699,0.699,0.301,0.301,1,nom,1,-0.648,-4.203,-1.132,-4.65
KSJ066,3,M,0.135,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ066,3,M,0.135,0,00AC,1.398,1.398,0.301,0.301,1,case,0,-1.344,-4.426,-1.344,-4.426
KSJ066,3,M,0.135,0,013F,1.898,3.132,0,1.079,0,other.gramm,0,-1.955,-3.348,-1.955,-3.348
KSJ066,3,M,0.135,0,0095,2.318,3.132,0.903,1.591,0,sfp,0,-4.198,-8.55,-4.387,-20.595
KSJ066,3,M,0.135,1,0007,0,2.483,0,1,0,sfp,0,-0.449,-4.964,-3.152,-9.651
KSJ066,3,M,0.135,1,0095,2.318,3.132,0.602,1.415,0,other.gramm,0,-1.529,-2.619,-3.421,-10.801
KSJ066,3,M,0.135,0,0045,2.978,2.98,1.778,1.792,1,dis,1,-1.079,-2.304,-1.193,-24.304
KSJ066,3,M,0.135,0,0045,2.978,2.98,1.778,1.792,1,dis,1,-1.079,-2.304,-1.193,-24.304
KSJ066,3,M,0.135,0,0045,2.978,2.98,1.778,1.792,1,dis,1,-1.079,-2.304,-1.193,-24.304
KSJ066,3,M,0.135,1,013E,2.609,2.969,1,1,0,dis,1,-5.136,-10.315,-3.385,-52.297
KSJ066,3,M,0.135,0,0420,0,3.132,0,1.663,0,dis,1,-0.449,-4.702,-1.327,-13.731
KSJ066,3,M,0.135,1,023E,1.255,3.132,0.301,1.415,0,other.gramm,0,-0.794,-3.052,-3.421,-10.801
KSJ066,3,M,0.135,1,0149,1.591,2.969,,1.415,0,sfp,0,-1.528,-4.964,-2.834,-38.41
KSJ066,3,M,0.135,0,013F,1.898,3.132,0.301,1.591,0,sfp,0,-3.973,-9.482,-4.387,-20.595
KSJ066,3,M,0.135,0,03C4,1,3.132,0,1.663,0,dis,1,-1.294,-4.702,-1.327,-13.731
KSJ066,3,M,0.135,1,02E6,0.954,0.954,0,0,1,sfp,0,-0.449,-4.964,-0.433,-4.956
KSJ067,4,M,0.354,0,015F,0.301,2.898,0,1.756,0,dis,1,-0.75,-4.702,-1.016,-2.314
KSJ067,4,M,0.354,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ067,4,M,0.354,0,0252,1.863,3.765,0.301,2.491,0,dis,1,-1.24,-3.642,-1.213,-7.956
KSJ067,4,M,0.354,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ067,4,M,0.354,1,031C,2.049,2.898,0.778,1.477,0,nom,0,-2.488,-6.489,-3.414,-8.826
KSJ067,4,M,0.354,0,015E,2.833,2.833,1.415,1.415,1,nom,0,-3.487,-15.693,-3.487,-15.693
KSJ067,4,M,0.354,1,03CF,2.384,2.969,1.079,2.164,0,nom,0,-2.482,-7.557,-3.104,-126.99
KSJ067,4,M,0.354,1,03CF,2.384,2.969,1.079,2.164,0,nom,0,-2.482,-7.557,-3.104,-126.99
KSJ067,4,M,0.354,0,0010,3.693,3.699,2.544,2.548,1,sfp,1,-0.954,-1.434,-1.04,-78.202
KSJ067,4,M,0.354,1,0010,3.693,3.699,1.699,1.724,1,sfp,0,-3.756,-4.659,-3.734,-13.798
KSJ067,4,M,0.354,0,0325,2.146,2.146,0.954,0.954,1,dis,1,-1.026,-3.05,-1.089,-4.234
KSJ067,4,M,0.354,0,0010,3.693,3.699,1.447,1.491,1,sfp,0,-4.651,-6.053,-4.556,-11.691
KSJ067,4,M,0.354,1,02E1,1.279,3.132,0.477,1.602,0,sfp,0,-0.751,-4.249,-3.153,-14.879
KSJ067,4,M,0.354,1,0092,2.963,2.969,1.799,2.583,0,sfp,0,-3.897,-8.014,-2.669,-177.89
KSJ067,4,M,0.354,0,01D4,1.279,1.279,0,0,1,other.gramm,0,-1.728,-3.772,-1.755,-3.765
KSJ067,4,M,0.354,0,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KSJ067,4,M,0.354,0,00C0,0.954,3.765,,1.591,0,sfp,1,-1.41,-2.301,-1.41,-2.301
KSJ067,4,M,0.354,1,0010,3.693,3.699,1.908,1.908,1,sfp,0,-2.98,-5.511,-3.061,-34.9
KSJ067,4,M,0.354,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
